index,title,url,video_id,uploader,uploader_id,uploader_url,upload_date,duration,view_count,like_count,comment_count,tags,categories,description,thumbnail,age_limit,is_live,was_live,availability,webpage_url,original_url,error
108,"Charlas - Javier, Miguel: Orcha 🐳: Procesamiento Masivo Paralelo (MPP) y diseño de APIs",https://www.youtube.com/watch?v=amKiB4oBdW0,amKiB4oBdW0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1881.0,168.0,6.0,,,Education,"El CI es fundamental en el desarrollo de productos hoy en día y uno de sus pilares básicos es la ejecución de tests. Sin embargo, a medida que el producto madura la cantidad de tests aumenta y con ello el tiempo que tardan en completarse. Para tener feedback lo antes posible, ¿cómo se maquetan las pruebas de forma eficiente?

El problema es aún más acusado cuando se cuenta con multitud de dispositivos y versiones en desarrollo. En particular, con dos servidores distriubyéndose carga de tests, el tiempo total de ejecución alcanzaba las 15 horas probando únicamente dos versiones.

Es imperativo contar con una herramienta que permita paralelizar las pruebas de forma masiva, aprovechando al máximo los recursos disponibles. Además, es necesario que dicha herramienta sea lo suficientemente flexible como para soportar la infraestructura actual y permita expandir el tipo de infraestrucuras de tests.

En esta charla vamos a explorar el diseño de Orcha (la herramienta de orquestración), la API para extender su funcionalidad y la necesidad de tener un usuario dedicado.

La charla está orientada a usuarios intermedio-avanzados con familiaridad con el módulo multiprocessing.",https://i.ytimg.com/vi_webp/amKiB4oBdW0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=amKiB4oBdW0,https://www.youtube.com/watch?v=amKiB4oBdW0,
109,"Talks - Sumana, Jacob: Argument Clinic: What Healthy Professional Conflict Looks Like",https://www.youtube.com/watch?v=l_AzIVnlim0,l_AzIVnlim0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1772.0,386.0,13.0,,,Education,"What does healthy disagreement look like? Many of us have never experienced healthy conflict at work, and so assume our only options are to either avoid conflict or have a nasty fight. But it doesn't have to be that way: professional disagreement can be direct without being nasty. We want to show what that looks like.

In this model argument, presented as a play, watch two engineering managers disagree about something. How do they work through their disagreement -- politely and effectively? Watch our the characters figure out what they're really clashing about, learn about each other's perspectives, and come to a better decision than either could alone.",https://i.ytimg.com/vi_webp/l_AzIVnlim0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=l_AzIVnlim0,https://www.youtube.com/watch?v=l_AzIVnlim0,
110,Talks - Blake Rayfield: Pyscript for Education,https://www.youtube.com/watch?v=vLWaS6ZVLvQ,vLWaS6ZVLvQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1735.0,357.0,7.0,,,Education,"Python is one of the more accessible programming languages and has been adopted by a broad community of users. For educators of all levels, Python has become a go-to programming language. However, while there are ways to distribute creations in Python, they tend to be notoriously complex, unreliable, or require additional services like web hosting. With the creation of Pyscript, Python projects can be distributed with little to no web hosting or even internet connectivity. This change can potentially bring previously inaccessible topics or tools to a broader community while increasing the popularity of Python. This talk will describe and demonstrate Python and Pyscript's potential opportunities in the education space. We will talk about what makes these tools different than those previously available and how the future development of Pyscript can drive additional education changes in the near future.",https://i.ytimg.com/vi_webp/vLWaS6ZVLvQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=vLWaS6ZVLvQ,https://www.youtube.com/watch?v=vLWaS6ZVLvQ,
111,Talks - Neeraj Pandey and Aashka Dhebar: Python Meets UX: Enhancing User Experience with Code,https://www.youtube.com/watch?v=yJz4QLh-fA0,yJz4QLh-fA0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1725.0,409.0,2.0,,,Education,"The intersection of UX and Python programming is a powerful combination for building great products and enhancing user experience. Python is a versatile and popular programming language that is widely used for a variety of tasks, including web development, data analysis, and machine learning. UX, or user experience, is the process of designing products that provide a seamless and intuitive experience for users.

Learn about this powerful intersection of UX design and Python programming by understanding how Python can be used to enhance the user experience and provide practical examples on how UX designers can automate tasks, gather and analyze data, develop personalized experiences, and continually improve their own skills and processes.",https://i.ytimg.com/vi_webp/yJz4QLh-fA0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=yJz4QLh-fA0,https://www.youtube.com/watch?v=yJz4QLh-fA0,
112,Talks - Andrew Godwin: Reconciling Everything,https://www.youtube.com/watch?v=MuK6lmsfX1E,MuK6lmsfX1E,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1816.0,1753.0,53.0,3.0,,Education,"Queues. The backbone of distributed systems, our old friends that we can rely on, and the cause of a lot of grief and on-call worries as they inevitably back up, overflow, replay, or duplicate items.

There is a different (and sometimes better) way to build distributed systems, though - the reconciliation loop, a system where stateless programs talks to a central datastore and try to progress the state in small, incremental actions.

We'll take a look at what reconciliation loops are, exactly, how they compare to both queues and other distributed system messaging options, and then dive into their active use as part of the Takahē ActivityPub/Fediverse server - and see the good, the bad, and the strange behaviours that can result.",https://i.ytimg.com/vi_webp/MuK6lmsfX1E/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=MuK6lmsfX1E,https://www.youtube.com/watch?v=MuK6lmsfX1E,
113,Talks - Fabio Pliger: PyScript and the magic of Python in the browser,https://www.youtube.com/watch?v=G4rzwp1IE6g,G4rzwp1IE6g,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,2597.0,1183.0,24.0,,,Education,"This presentation revisits two core concepts of Object-Oriented programming: encapsulation and code reuse. Using a series of examples, we'll ask whether these concepts have satisfied their promises, and how functional approaches can do a better job. We'll also see that objects still have value in making library use easy.",https://i.ytimg.com/vi_webp/G4rzwp1IE6g/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=G4rzwp1IE6g,https://www.youtube.com/watch?v=G4rzwp1IE6g,
114,Talks - Dustin: Software Security and Slippery Slopes: How to elevate an entire ecosystem at scale,https://www.youtube.com/watch?v=lXRa-oxOQsI,lXRa-oxOQsI,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1635.0,260.0,7.0,,,Education,"Software security is a critical aspect of developing and maintaining reliable and safe systems. In the case of large and popular open source ecosystems, such as Python, ensuring security across a wide and diverse set of users and use cases can be a daunting task.

In this talk, we will discuss the challenges of applying security improvements to a widely used open source ecosystem like Python, and explore strategies for addressing these challenges at scale. We will discuss the importance of community involvement and collaboration, and the role of automation and tools in facilitating the adoption of security best practices.

By the end of this talk, attendees will have a better understanding of the challenges with and opportunities for improving software security in the Python ecosystem, and will have some practical takeaways for adopting and facilitating these changes in their own work.",https://i.ytimg.com/vi_webp/lXRa-oxOQsI/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=lXRa-oxOQsI,https://www.youtube.com/watch?v=lXRa-oxOQsI,
115,Talks - Michał Gałka: Creating USB gadgets with Python,https://www.youtube.com/watch?v=34XnnAFO8O0,34XnnAFO8O0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1646.0,986.0,19.0,,,Education,"USB is with us for 26 years. Connecting USB devices to our computers, TVs, phones and many other devices became as natural as breathing. Throughout these years several mechanism have been developed in Linux to facilitate the process of creating USB devices.

In this talk I'd like to take you to the other end of the USB plug and show you how to create your own USB device with Python. I'll take you through the process of turning RaspberryPi Zero into a USB keyboard. I'll show you how to use Python to interact with Linux system internals. We'll find out how to use Python to facilitate and automate the process of device creation and configuration. Finally, I'll present the implementation of the logic of a Linux based USB keyboard-like device in Python.",https://i.ytimg.com/vi/34XnnAFO8O0/maxresdefault.jpg,0.0,False,False,public,https://www.youtube.com/watch?v=34XnnAFO8O0,https://www.youtube.com/watch?v=34XnnAFO8O0,
116,"Talks - Mark Shannon: How we are making CPython faster. Past, present and future.",https://www.youtube.com/watch?v=wyty6sFMWI0,wyty6sFMWI0,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1750.0,3059.0,95.0,8.0,,Education,"Many of you will will have heard that Python 3.11 is considerably faster than 3.10.

How did we do that? How are we going to make 3.12 and following releases even faster?

In this talk, I will present a high level overview of the approach we are taking to speeding up CPython.

Starting with a simple overview of some basic principles, I will show how we can apply those to streamline and speedup CPython.

I will try to avoid computer science and software engineering terminology, in favor of diagrams, a few simple examples, and some high-school math.

Finally, I make some estimates about how much faster the next few releases of CPython will be, and how much faster Python could go.",https://i.ytimg.com/vi_webp/wyty6sFMWI0/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=wyty6sFMWI0,https://www.youtube.com/watch?v=wyty6sFMWI0,
117,Talks - Pandy Knight: What framework should I use for web testing?,https://www.youtube.com/watch?v=GLKewNougrA,GLKewNougrA,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1905.0,467.0,10.0,1.0,,Education,"Web apps these days are bigger than ever! With added complexity comes higher risk for bugs and poor user experience. One of the best ways to improve quality during development is to build feedback loops with automated test suites that run continuously. These days, there are three major open source test frameworks for automating web UI tests:

- Selenium, the old-school browser automation tool
- Cypress, the darling framework for frontend developers
- Playwright, the dark horse rising in popularity

These three can test any kind of web app, including ones developed in Python, but which one is best? In this talk, I’ll give a brief overview of each one, including example code for a basic search engine test. We will compare and contrast their features head-to-head so that you can make the right decision for your team.",https://i.ytimg.com/vi_webp/GLKewNougrA/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=GLKewNougrA,https://www.youtube.com/watch?v=GLKewNougrA,
118,Talks - Guillaume and Quazi: Oh no! My regex is causing a Denial of Service! What can I do about it?,https://www.youtube.com/watch?v=t6DqAVR-pFQ,t6DqAVR-pFQ,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1831.0,301.0,5.0,,,Education,"Every modern programming language supports regular expressions. Python uses a backtracking engine to match developer-defined expressions against a wide range of input. Under certain circumstances, backtracking can lead to performance issues, and in extreme cases a denial of service (ReDoS).

We will use descriptive examples to demonstrate the core issue, what to look for to detect problematic expressions, as well as how static analysis can help in this context. We will look at techniques to improve regular expression performance and defend against malicious inputs.",https://i.ytimg.com/vi_webp/t6DqAVR-pFQ/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=t6DqAVR-pFQ,https://www.youtube.com/watch?v=t6DqAVR-pFQ,
119,Talks - Angana Borah: Approaches to Fairness and Bias Mitigation in Natural Language Processing,https://www.youtube.com/watch?v=f0bEx1yT72o,f0bEx1yT72o,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1829.0,245.0,0.0,,,Education,"With the advent of large pre-trained language models like GPT, BERT, etc., and their usage in almost all natural language understanding and generation applications, it is important that we evaluate the fairness and mitigate biases of these models. Since these models are fed with human-generated data (mostly from the web), they are exposed to human biases. Hence, they carry forward and also amplify these biases in their results. In this talk, we will discuss the motivation for fairness and bias research in NLP and discuss different approaches used to detect and mitigate biases. We will also explore some available tools to include in your models to ensure fairness.",https://i.ytimg.com/vi_webp/f0bEx1yT72o/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=f0bEx1yT72o,https://www.youtube.com/watch?v=f0bEx1yT72o,
120,Talks - Mario Munoz: so much depends upon... your python app's dependencies,https://www.youtube.com/watch?v=8SkuKJiEmEM,8SkuKJiEmEM,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1854.0,354.0,6.0,,,Education,"How do you keep track of your project's building blocks? Is it enough just pinning your dependencies in a requirements.txt file? Or is there any reason to learn one (or any) in a myriad of dependency management tools?

It depends.

Untangling the complexity of this topic might not be worth it for certain small projects. But there are a lot of reasons why learning about (and using) a dependency management tool will help you in the future.

Find out why embracing proper dependency management can help your project's predictability, sustainability, security, and yes, even simplicity. Learn how you can use a tool like pdm to help accomplish these goals.",https://i.ytimg.com/vi_webp/8SkuKJiEmEM/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=8SkuKJiEmEM,https://www.youtube.com/watch?v=8SkuKJiEmEM,
121,Talks - Allan Campopiano: It might look normal but this distribution will ruin your stats,https://www.youtube.com/watch?v=rn51yfkBg7g,rn51yfkBg7g,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1714.0,347.0,6.0,,,Education,"Some refer to the normal distribution as ""God's curve"" because of its supposed presence in nature when enough observations are collected. But what if I told you that there is a non-normal distribution that looks so normal that even experts can't see the difference? And beyond looks, it's a curve that is both prevalent in nature and likely to cause false negatives when testing hypotheses.

📊 Interactive notebook app:
https://deepnote.com/workspace/allan-campopiano-4ca00e1d-f4d4-44a2-bcfe-b2a17a031bc6/project/robust-stats-simulator-7c7b8650-9f18-4df2-80be-e84ce201a2ff/notebook/notebook-d33fc4dd05304e8c8bca8d6e2a8ca3c9

🐍 Hypothesize (robust statistics library for Python):
https://github.com/Alcampopiano/hypothesize",https://i.ytimg.com/vi_webp/rn51yfkBg7g/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=rn51yfkBg7g,https://www.youtube.com/watch?v=rn51yfkBg7g,
122,"Talks - Marie Roald, Yngve Mardal Moe: The creative art of algorithmic embroidery",https://www.youtube.com/watch?v=OcuhrDIrblo,OcuhrDIrblo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1395.0,624.0,25.0,,,Education,"For thousands of years, people have created beautiful patterns through intricate needlework. Many of these patterns utilize algorithmic concepts like repetition, recursion and variation to build complex motives from simple rules. In this talk, we explore the art of embroidery through Python programming and show how you can create your own patterns with code.

We will turn straightforward commands into elaborate and intricate artworks with loops, randomness and recursive functions using only the built-in turtle library in Python. Then, we will show how you can turn your art into embroidery patterns that are readable by an embroidery machine using the TurtleThread library and how you can use Python to create decorative ornaments for your Christmas tree. This talk is for anyone interested in the intersection between Python programming, creative coding and arts and crafts!",https://i.ytimg.com/vi_webp/OcuhrDIrblo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=OcuhrDIrblo,https://www.youtube.com/watch?v=OcuhrDIrblo,
123,Talks - Tadeh Hakopian: The Lost Art of Diagrams: Making Complex Ideas Easy to See with Python,https://www.youtube.com/watch?v=HlNO2NI-X9c,HlNO2NI-X9c,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1643.0,1162.0,29.0,,,Education,"This talk is about communicating with visuals to make complex ideas simple to understand. Over the years I have produced diagrams, charts, illustrations and other graphics to help people understand sophisticated project concepts. This includes project architecture, standard operating procedures, coding concepts, sprints and roadmaps.

You will be guided through ways of how to make stylized examples of your project code and workflows in easy to follow examples. By using common software for illustrations along with some simple guidelines you too can make easy to follow visual content for your next project.

Key Takeaways:

Learn methods to visually communicate with your team including with color, shapes, images, gifs and even memes to help get a point across Understand how to make your technical documentation into visual graphics with diagram design style guides See examples of how to take technical documentation and create an intuitive diagram of it to share Come away with an ability to execute a simple (or sophisticated) graphic with essential steps and key requirements.",https://i.ytimg.com/vi_webp/HlNO2NI-X9c/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=HlNO2NI-X9c,https://www.youtube.com/watch?v=HlNO2NI-X9c,
124,Talks - Glyph: How To Keep A Secret,https://www.youtube.com/watch?v=Vqd964LGcI4,Vqd964LGcI4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1578.0,1945.0,65.0,3.0,,Education,"API keys, passwords, auth tokens, cryptographic secrets… in the era of cloud-based development, we've all got a bunch of them. But where do you put them? How do you keep them safe? And how can you access them conveniently from your Python code, both in development and production, without putting them at risk?

In this talk, I'll review information security best practices for managing secrets as well as Python-specific tips and tricks.",https://i.ytimg.com/vi_webp/Vqd964LGcI4/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=Vqd964LGcI4,https://www.youtube.com/watch?v=Vqd964LGcI4,
125,Talks - Jodie Burchell: Vectorize using linear algebra and NumPy to make your Python code fast,https://www.youtube.com/watch?v=wISl6LCL8XY,wISl6LCL8XY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1711.0,1668.0,56.0,,,Education,"Have you found that your code works beautifully on a few dozen examples, but leaves you wondering how to spend the next couple of hours after you start looping through all of your data? Are you only familiar with Python, and wish there was a way to speed things up without subjecting yourself to learning C?

In this talk, you'll see some simple tricks, borrowed from linear algebra, which can give you significant performance gains in your Python code, and how you can implement these in NumPy. We'll start exploring an inefficient implementation of an algorithm that relies heavily on loops and lists. Throughout the talk, we'll iteratively replace bottlenecks with NumPy vectorized operations.

At each stage, you'll learn the linear algebra behind why these operations are more efficient so that you'll be able to utilize these concepts in your own code. You'll see how straightforward it can be to make your code many times faster, all without losing readability or needing to understand complex coding concepts.",https://i.ytimg.com/vi_webp/wISl6LCL8XY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=wISl6LCL8XY,https://www.youtube.com/watch?v=wISl6LCL8XY,
126,Talks - Calvin Hendryx-Parker: Too Big for DAG Factories?,https://www.youtube.com/watch?v=JJ_nnGkZjBc,JJ_nnGkZjBc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1775.0,381.0,4.0,,,Education,"You’re working on a project that needs to aggregate petabytes of data, and it doesn’t make sense to manually hard-code thousands of tables, DAGs (Directed Acyclic Graphs) and pipelines. How can you transform, optimize and scale your data workflow? Developers around the world (especially those who love Python) are using Apache Airflow — a platform created by the community to programmatically author, schedule and monitor workflows without limiting the scope of your pipelines.

In this talk, we’ll review use cases, and you’ll learn best practices for how to:

- use Airflow to transfer data, manage your infrastructure and more;
- implement Airflow in practical use cases, including as a:
   - workflow controller for ETL pipelines loading big data;
   - scheduler for a manufacturing process; and/or
   - batch process coordinator for any type of enterprise;
- scale and dynamically generate thousands of DAGs that come from JSON configuration files;
- automate the release of both the DAGs and infrastructure updates via a CI/CD pipeline;
- run all tasks simultaneously using Airflow.

Both beginner and intermediate developers will benefit from this talk, and it is ideal for developers wanting to learn how to use Airflow for managing big data. Beginners will learn about dynamic DAG factories, and intermediate developers will learn how to scale DAG factories to thousands of DAGS — which is something Airflow can’t do out of the box.

After this talk and live demo, people will learn best practices (including access to a code repo) that will allow them to scale to thousands of DAGs and spend more time having fun with big data.",https://i.ytimg.com/vi_webp/JJ_nnGkZjBc/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=JJ_nnGkZjBc,https://www.youtube.com/watch?v=JJ_nnGkZjBc,
127,Talks - Ludovico Bianchi: Using Python's import machinery to handle API deprecations,https://www.youtube.com/watch?v=YtuYH3gj_X4,YtuYH3gj_X4,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1881.0,326.0,7.0,,,Education,"For any software project with an established user base, introducing breaking changes in its API can be daunting. To minimize disruptions for users, projects are incentivized to plan these transitions carefully, which may include API deprecations, where messages warning users of upcoming changes are added to the affected APIs while they’re still functional. However, this imposes extra workload for the project’s maintainers, as both old and new versions of the API must be kept functional throughout the transition period.

As a maintainer of a software project undergoing preparations for a major version release, I recently found myself in a similar situation: our goal was to provide backward compatibility with the previous version for as long as possible, without impacting the development of new features. Practically, this included dealing with a radical restructuring of the Python codebase, resulting in hundreds of modules being relocated, split, or removed. Was there any way to ensure that the deprecated import paths could still be used without errors, without having to maintain two separate versions of the package?

Fortunately, the answer to “can you do that in Python?” is more often than not “yes!”; for this particular case, the path to success turned out to be through the importlib package of the standard library. For something so close to Python’s internals, importlib is both accessible and extensible, allowing ordinary code to customize almost completely how and what modules can be imported---including modules that are not there anymore!

This intermediate-level talk will present a complete solution based on Python’s importlib machinery that allows to redirect modules or module attributes with deprecations in a simple, robust, and scalable way. While the context of the solution is especially relevant for project maintainers, the focus is on importlib techniques that are generally applicable.",https://i.ytimg.com/vi_webp/YtuYH3gj_X4/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=YtuYH3gj_X4,https://www.youtube.com/watch?v=YtuYH3gj_X4,
128,Talks - Sanskar Jethi: Robyn: An async Python web framework with a Rust runtime,https://www.youtube.com/watch?v=_Jwr9BZTA44,_Jwr9BZTA44,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1482.0,805.0,14.0,,,Education,"With the rise of Rust bindings being used in the Python ecosystem, we know that throughput efficiency is one of the top priority items in the Python ecosystem.

Inspired by the extensibility and ease of use of the Python Web ecosystem and the increase of performance by using Rust as a core, Robyn was created.

Robyn is one of the fastest Python web frameworks in the current Python web ecosystem. With a runtime written in Rust, Robyn achieves near-native rust performance while still having the ease of writing Python code.

This talk will focus on the increased involvement of Rust in the Python ecosystem. It will also demonstrate why Robyn was created, the technical decisions behind Robyn, the increased performance by using the Rust runtime, how to use Robyn to develop web apps, and most importantly, how the community is helping Robyn grow!

I will briefly demonstrate my experience and challenges of building a community around the project and how it allowed Robyn to ensure a smooth sail even in turbulent situations. I shall also share my future plans for Robyn.",https://i.ytimg.com/vi_webp/_Jwr9BZTA44/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=_Jwr9BZTA44,https://www.youtube.com/watch?v=_Jwr9BZTA44,
129,Talks - Alireza Farhidzadeh: Getting Around the GIL: Parallelizing Python for Better Performance,https://www.youtube.com/watch?v=7d2FLFu2zJY,7d2FLFu2zJY,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1854.0,744.0,14.0,,,Education,"One of the ever-present banes of a data scientist’s life is the constant wait for the data processing code to finish executing. Slow code affects almost every step of a typical data pipeline: data collection, data pre-processing/parsing, feature engineering, etc. Many times, the lengthy execution times force data scientists to work with only a subset of data, depriving him/her of the insights and performance improvements that could be obtained with a larger dataset. One of the tools that can mitigate this problem and speed up data science pipelines (and CPU-bound programs) is parallelization.

Parallelization is a useful way to work around the limitations of the Global Interpreter Lock (GIL), a key feature of Python that prevents code from fully utilizing multiple processor cores and can impact performance. In this session, we’ll walk through several ways to parallelize Python code, depending on the specific needs of your program and the type of parallelism you want to achieve.",https://i.ytimg.com/vi_webp/7d2FLFu2zJY/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=7d2FLFu2zJY,https://www.youtube.com/watch?v=7d2FLFu2zJY,
130,"Talks - Josh Weissbock, Sheila Flood: Using Python to Help the Unhoused",https://www.youtube.com/watch?v=lkVRP06czyc,lkVRP06czyc,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1244.0,218.0,4.0,2.0,,Education,"How a group of volunteers from around the globe use Python to help an NGO in Victoria, BC, Canada to help the unhoused. By building a tool to find social media activity on unhoused in the Capitol Region, the NGO can use a dashboard of results to know where to move their limited resources.",https://i.ytimg.com/vi_webp/lkVRP06czyc/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=lkVRP06czyc,https://www.youtube.com/watch?v=lkVRP06czyc,
131,Talks - E. Johnson: Skynet 101 How to Keep Your Machine Learning Code From Getting Away From You,https://www.youtube.com/watch?v=V7Dnb8E9NYo,V7Dnb8E9NYo,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1567.0,287.0,3.0,,,Education,"Machine learning can feel pretty mysterious at times, but as python developers you have so many of the tools you need to be a part of it! With basic python experience you can use libraries like pandas and tools like Jupyter Notebooks to analyze and manipulate data sets. By apply Test-Driven Development practices to you analysis you can feel confident about what your building.

You can build well developed and well tested cleaning scripts and functions using pytest and use these functions in your notebooks and scripts.

You can even build simple recommendation engines using libraries such as Scikit Learn! 

As a part of this talk we will walk through the process of data analysis, data cleaning, feature preparation, and building a simple movie recommendation engine.  As we move through those steps, my main focus is to teach engineers how they can incorporate Test-Driven Development into the data cleaning process and the building of our engine.  I will also walk through strategies for data analysis and explain at a high level a couple ML concepts that we can use.

As participants get the chance to see live examples of how to use Test Driven Development in data analysis and machine learning they can get a handle on some core concepts and learn how to ensure quality in the code that they produce.",https://i.ytimg.com/vi_webp/V7Dnb8E9NYo/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=V7Dnb8E9NYo,https://www.youtube.com/watch?v=V7Dnb8E9NYo,
132,Talks - Paolo Melchiorre: A pythonic full-text search,https://www.youtube.com/watch?v=NS31C726xEw,NS31C726xEw,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1535.0,700.0,14.0,,,Education,"A full-text search on a website is the best way to make its contents easily accessible to users because it returns better results and is in fact used in online search engines or social networks.

The implementation of full-text search can be complex and many adopt the strategy of using dedicated search engines in addition to the database, but in most cases this strategy turns out to be a big problem of architecture and performance.

In this talk we'll see a pythonic way to implement full-text search on a website using only Django and PostgreSQL, taking advantage of all the innovations introduced in latest years, and we'll analyze the problems of using additional search engines with examples deriving from my experience on djangoproject.com.

Through this talk you can learn how to add a full-text search on your website, if it's based on Django and PostgreSQL, or you can learn how to update the search function of your website if you use other search engines.",https://i.ytimg.com/vi_webp/NS31C726xEw/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=NS31C726xEw,https://www.youtube.com/watch?v=NS31C726xEw,
133,Talks - Malcolm Smith: Python on Android,https://www.youtube.com/watch?v=pn3Jbvt1CDw,pn3Jbvt1CDw,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1587.0,465.0,8.0,,,Education,"By many measures, Android is the most widely-used operating system in the world. But Python development on the platform remains quite rare.

Fortunately there are several active projects working to improve this. In this talk, you'll learn about:

- Why Android support is important for the future of Python.
- How Android compares to other platforms, and the unique challenges it presents.
- What's needed to make mobile Python development practical, including build tools, GUI libraries, and binary package support.
- The available options for running Python on Android, and how to choose which one is best for you.",https://i.ytimg.com/vi_webp/pn3Jbvt1CDw/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=pn3Jbvt1CDw,https://www.youtube.com/watch?v=pn3Jbvt1CDw,
134,"Talks - Boaz Wiesner, Keren Meron: Supercharging Pipeline Efficiency with ML Performance Prediction",https://www.youtube.com/watch?v=s6AVuWc6E1w,s6AVuWc6E1w,PyCon US,@PyConUS,https://www.youtube.com/@PyConUS,20230602,1519.0,212.0,2.0,,,Education,"To process our customers' data, Singular's pipeline runs hundreds of thousands of daily tasks, each with a different processing time and resource requirements. We deal with this scale by using Celery and Kubernetes as our tasks infrastructure, letting us allocate dedicated workers and queues to each type of task based on its requirements. Originally, this was configured manually.

As our customer base grew, we noticed that heavier and longer tasks were grabbing all the resources and causing unacceptable queues in our pipeline. Moreover, some of the heavier tasks required significantly more memory, leading to OOM kills and infrastructure issues.

If we could classify tasks by their expected duration and memory requirements, we could have segregated tasks in Celery based on these properties and thus minimized interruptions to the rest of the pipeline. However, the variance in the size and granularity of the fetched data made it impossible to classify if a task was about to take one minute or one hour.

Our challenge was: how do we categorize these tasks, accurately and automatically? To solve the issue we implemented a machine-learning model that could predict the expected duration and memory usage of a given task. Using Celery’s advanced task routing capabilities, we could then dynamically configure different task queues based on the model's prediction.

This raised another challenge - how could we use the classified queues in the best way? Configuring workers statically for each queue would be inadequate at scale. We utilized Kubernetes’ vertical and horizontal autoscaling capabilities to dynamically allocate workers for each classified queue based on its length. This improved our ability to respond to pipeline load automatically, increasing performance and availability. Additionally, we were able to deploy shorter-lived workers on AWS Spot instances, giving us higher performance while lowering cloud costs.",https://i.ytimg.com/vi_webp/s6AVuWc6E1w/maxresdefault.webp,0.0,False,False,public,https://www.youtube.com/watch?v=s6AVuWc6E1w,https://www.youtube.com/watch?v=s6AVuWc6E1w,
